Start Time,End Time,Assigned,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6,Comments
2014-01-22T04:27:48Z,2014-01-22T04:32:27Z,1,Ari Hautasaari,pn1414,,"pn139,pn345,pn1203,pn691,pn1623,pn223,pn2054,pn601,pn639,pn216","pn1203,pn639,pn223,pn1623",pn2054,"pn905,pn1295",,pn1351,"pn1295,pn426,pn361,pn455,pn1092,pn905,pn897,pn1425,pn1227,pn1351",TRUE,TRUE,"crs122,sig118,crs106","crs142,crs129,crs143",
2014-01-22T04:32:46Z,2014-01-22T04:35:34Z,3, Ari MJ. Hautasaari,pn1867,,"pn1675,pn763,pn1347,pn1354,pn2095,pn1123,pn1375,pn802,pn1763,pn248",,"pn1123,pn1375,pn1347","pn763,pn1675",,"pn180,pn1375","pn1343,pn1881,pn677,pn924,pn526,pn1558,pn180,pn2343,pn2208,pn558",TRUE,TRUE,"crs138,crs106,sig103","case170,sig107,sig110",
2014-01-22T05:10:19Z,2014-01-22T05:19:50Z,2," 
Jiseong Gu",pn1473,,"pn898,pn1007,pn1046,pn386,pn1936,pn1651,pn1425,pn988,pn750,pn2022",,"pn386,pn988,pn1046",pn1651,"pn898,pn1425,pn1007,pn2022,pn1936,pn750","pn583,pn988,pn386,pn1628,pn1046","pn189,pn1628,pn977,pn730,pn2372,pn583,pn626,pn2090,pn2394,pn343",FALSE,TRUE,"crs153,crs122,crs137","crs138,crs123,crs111",
2014-01-21T18:23:17Z,2014-01-22T05:32:50Z,1,Shaomei Wu,pn2483,,"pn751,pn736,pn2159,pn687,pn975,pn190,pn1179,pn2417,pn1549,pn2463","pn1549,pn975",pn1413,"pn687,pn1776,pn736,pn1460,pn2417,pn590,pn2168,pn1503,pn983,pn672,pn190,pn1806,pn2159,pn1179","pn763,pn751,pn2463","pn975,pn2159,pn1549,pn190","pn1806,pn763,pn1776,pn590,pn1460,pn1413,pn983,pn1503,pn672,pn2168",TRUE,FALSE,"crs123,crs137,crs116","sig109,crs149,crs111","I was hoping to see a session about the usage of social media by minority groups in CHI but there seem to be not enough papers on this topic (from what I have seen so far). So if there is a Facebook use session, this paper can probably fit in, too."
2014-01-22T05:19:21Z,2014-01-22T05:38:58Z,1,Mara Balestrini,pn1978,,"pn1646,pn1704,pn166,pn2220,pn1732,pn2226,pn905,pn1410,pn1325,pn1632","pn2220,pn2226","pn1325,pn166,pn905,pn1732,pn576,pn602","pn2119,pn2134,pn1916,pn2128,pn248,pn1932,pn1475,pn1982,pn1410","pn1632,pn1704,pn1646","pn602,pn2220,pn2226,pn905,pn576","pn2134,pn1916,pn2119,pn1475,pn602,pn1982,pn1932,pn576,pn2128,pn248",TRUE,TRUE,"case163,sig112,crs153","sig103,case138,sig110",
2014-01-22T07:04:02Z,2014-01-22T07:09:23Z,2, Michelle Zhou,pn2380,,"pn1398,pn255,pn590,pn1806,pn785,pn1525,pn400,pn1413,pn2094,pn2489","pn400,pn255,pn2489",,"pn2119,pn1675,pn897,pn2417,pn1488,pn590,pn1525,pn2094,pn2328,pn1399,pn1398,pn975","pn2112,pn2128,pn785,pn1806,pn1413","pn255,pn400,pn2489,pn1806","pn1488,pn1675,pn2328,pn2112,pn975,pn2417,pn2119,pn2128,pn897,pn1399",TRUE,FALSE,"crs161,crs123,crs122","crs143,case138,sig103",
2014-01-22T05:25:06Z,2014-01-22T07:59:17Z,1,Xiang Li,pn1179,,"pn2447,pn1776,pn1503,pn1587,pn276,pn1773,pn2303,pn1428,pn672,pn1460","pn1587,pn1773,pn2303",pn276,"pn1460,pn1428,pn1503,pn672,pn2447",pn1776,"pn1773,pn2303,pn1587","pn104,pn1372,pn224,pn505,pn2168,pn1161,pn1237,pn983,pn1485,pn239",FALSE,FALSE,"crs138,crs142,case150","crs143,crs129,crs123",
2014-01-22T05:25:06Z,2014-01-22T07:59:19Z,1,Xiang Li,pn1179,,"pn2447,pn1776,pn1503,pn1587,pn276,pn1773,pn2303,pn1428,pn672,pn1460","pn1587,pn1773,pn2303",pn276,"pn1460,pn1428,pn1503,pn672,pn2447",pn1776,"pn1773,pn2303,pn1587","pn104,pn1372,pn224,pn505,pn2168,pn1161,pn1237,pn983,pn1485,pn239",FALSE,FALSE,"crs138,crs142,case150","crs143,crs129,crs123",
2014-01-22T08:00:40Z,2014-01-22T08:31:11Z,1,Kathrin Probst,pn549,,"pn2216,pn222,pn1190,pn1200,pn1425,pn847,pn1488,pn1336,pn2157,pn138","pn138,pn1488,pn1092","pn2216,pn222,pn1425,pn847,pn2157","pn1635,pn1200,pn183,pn288,pn2090,pn673,pn1883,pn1336","pn428,pn495,pn1190,pn799","pn428,crs153,pn138,pn2216,pn2157,pn1092,pn1488,pn222,crs160,pn1425,pn847","pn2090,pn288,pn428,pn673,pn495,pn183,pn1883,pn1635,pn799,pn1092",TRUE,TRUE,"crs138,crs153,case138","crs137,crs160,crs111",
2014-01-22T08:21:38Z,2014-01-22T08:44:32Z,1,Makoto Nakajima,pn614,,"pn2406,pn1034,pn1095,pn1992,to114,pn1667,pn2451,to103,pn228,pn1745","pn1992,pn228","pn2451,pn2343,pn1710","to114,pn810,pn2220,pn1452,pn1579,pn581,pn547","pn1034,pn1268,to103,pn1095,pn1745,pn1667,pn1190,pn2406","to114,pn810,pn1710","pn581,pn547,pn1452,pn2343,pn1268,pn1710,pn1190,pn1579,pn810,pn2220",TRUE,TRUE,"crs156,crs116,case163","crs161,crs142,sig108",
2014-01-22T09:15:24Z,2014-01-22T09:20:41Z,1,Nicholas Kong,pn1503,,"pn2343,pn1421,pn1237,pn224,pn2208,pn1460,pn1360,pn1103,pn2235,pn845","pn1421,pn1103,pn224,pn2208","pn2235,pn845,pn1237",,"pn1460,pn1360,pn2343","pn1360,pn224,pn1460,pn845,pn2208","pn806,pn1776,pn1446,pn1485,pn271,pn602,pn2168,pn2447,pn983,pn1161",FALSE,FALSE,"crs142,sig118,crs149","crs116,crs144,case115",
2014-01-22T09:18:18Z,2014-01-22T09:22:03Z,4," Marc Streit 
",pn435,,"pn1269,pn198,pn1275,pn1015,pn1020,pn1558,pn189,pn361,pn2096,pn845","pn2096,pn845","pn1015,pn361,pn1020",pn1275,"pn189,pn1269,pn198,pn1558","pn2096,pn361,pn845,pn1020","pn2472,pn847,pn965,pn319,pn1257,pn2150,pn116,pn692,pn643,pn1316",FALSE,FALSE,"crs129,crs153,crs101","crs111,crs116,crs137",
2014-01-22T09:44:35Z,2014-01-22T09:46:35Z,2," Günter Wallner 
",pn1942,,"pn2330,pn1626,pn1337,pn704,pn2084,pn1442,pn791,pn1987,pn1750,pn1488",pn1987,pn1337,"pn1442,pn704,pn791","pn1750,pn1488,pn2330,pn1626","pn1337,pn1987,sig117","pn810,pn2193,pn1034,pn1667,pn1452,pn2220,pn1095,pn1268,pn1710,pn189",TRUE,FALSE,"crs108,sig117,crs122","case150,crs143,crs158",
2014-01-22T09:44:20Z,2014-01-22T09:48:45Z,4," Dhanraj Vishwanath 
",pn734,,"pn235,pn1423,pn111,pn718,pn1513,pn977,pn495,pn916,pn1758,pn438","pn1758,pn977,pn1513","pn718,pn916,pn111",,"pn235,pn438,pn1423,pn495",,"pn1225,pn138,pn297,pn2022,pn796,pn1983,pn288,pn2442,pn1081,pn673",FALSE,FALSE,"crs129,crs100,crs153","crs122,crs111,crs161","I will not be attending the conference, so have not indicated choises for talks to attend"
2014-01-22T09:54:47Z,2014-01-22T09:57:49Z,1,Sameer Patil,pn897,,"pn1742,pn2112,pn1295,pn2463,pn785,pn1675,to129,pn1425,pn1110,pn191",pn2463,"pn1110,pn2112,pn785,pn191","pn1675,pn1425,pn1742,to129",pn1295,"pn2463,pn2112,pn785,pn1110,pn191","pn2399,pn905,pn1227,pn166,pn455,pn1092,pn757,pn2380,pn1525,pn219",FALSE,FALSE,"case150,crs122,crs161","crs157,crs116,crs123",
2014-01-22T10:28:11Z,2014-01-22T10:37:17Z,2, Jeni Paay,pn1264,,"pn975,pn1549,pn245,pn2011,pn1904,pn2208,pn1923,pn1800,pn763,pn1330",pn1923,"pn1549,pn245,pn1800,pn2011,pn975","pn763,pn2208,pn1330,pn1904",,"pn975,pn2011,pn245,pn1800,pn763,pn1923","pn1423,pn810,pn1682,pn1428,pn845,pn1171,pn739,pn1710,pn2268,pn444",FALSE,FALSE,"crs147,crs121,sig107","crs129,crs153,sig110",
2014-01-22T10:29:25Z,2014-01-22T10:37:51Z,1,Chat Wacharamanotham,pn1092,,"pn1936,pn426,pn756,pn2372,pn2216,pn343,pn1227,pn1628,pn386,pn988","pn343,pn426,pn1628","pn2216,pn756,pn386,pn2372,pn988","pn1227,pn1936",,"crs137,pn426,pn1916,pn420,pn343,pn1628","pn1007,pn345,pn420,pn1700,pn601,pn219,pn2394,pn1916,to114,pn1488",FALSE,TRUE,"crs137,crs102,crs129","crs122,crs138,crs153",
2014-01-22T10:12:18Z,2014-01-22T10:53:18Z,3, Peter Bennett,pn728,,"pn371,pn319,pn138,pn775,pn2168,pn389,pn438,pn1983,pn419,pn320","pn320,pn2168,pn438,pn319,pn419,pn1983","pn775,pn138,pn371,pn389",,,,"pn1675,pn2442,pn916,pn241,pn288,pn1225,pn673,pn796,pn734,pn1081",FALSE,FALSE,"crs122,crs108,crs153","crs111,crs136,crs138",
2014-01-22T10:50:39Z,2014-01-22T10:59:10Z,1,Barnaby Craggs,pn1558,,"pn2268,pn2128,pn1675,pn1071,pn2235,pn224,pn1237,pn796,pn1872,pn692","pn692,pn1071,pn224,pn796","pn2235,pn1872,pn2128",pn2268,"pn1675,pn1237","pn1123,pn1071,pn692,pn1237","pn431,pn2208,pn1123,pn1763,pn435,pn626,pn1032,pn330,pn1341,pn147",FALSE,TRUE,"crs123,crs142,crs129","crs143,crs108,crs149",
2014-01-22T11:02:15Z,2014-01-22T11:06:13Z,1,Esben Warming Pedersen,pn385,,"pn2041,pn313,pn641,pn1190,pn1992,pn1186,pn235,pn2150,pn1282,pn796","pn1186,pn313,pn1190,pn2150,pn2041","pn641,pn1282","pn1992,pn796",pn235,"pn235,pn2150,pn1186,pn1992,pn313,pn1190,pn2041","pn734,pn1242,pn1200,pn138,pn288,pn1225,pn673,pn916,pn1081,pn1635",FALSE,FALSE,"crs123,crs153,sig103","crs144,crs143,crs115",
2014-01-22T11:06:34Z,2014-01-22T11:08:59Z,3, Esben Pedersen,pn371,,"pn728,pn794,to114,pn2216,pn1635,pn1472,pn241,pn775,pn2010,pn1983","pn2216,pn1983,pn2010","pn775,pn241,pn794",,"pn1635,to114,pn728,pn1472","pn1472,pn775,pn1983,pn2010,pn794,pn728","pn673,pn2372,pn916,pn1225,pn183,pn2041,pn2442,pn2022,pn796,pn138",FALSE,FALSE,"crs142,crs158,crs153","case150,crs122,crs123",
2014-01-22T11:09:14Z,2014-01-22T11:12:18Z,1,Esben Warming Pedersen,pn386,,"pn1583,to114,pn1473,pn139,pn1092,pn1222,pn2394,pn1046,pn426,pn1635","pn1635,pn1583,pn1222,pn1046,pn1473,pn1092",,pn139,"to114,pn426,pn2394","pn1473,pn1222,pn1092,pn1583,pn1046","pn420,pn343,pn583,pn601,pn2216,pn345,pn1238,pn988,pn1628,pn1936",FALSE,FALSE,"crs113,crs138,crs122","case138,crs147,case150",
2014-01-22T10:51:35Z,2014-01-22T11:14:52Z,1,Myroslav Bachynskyi,pn420,,"pn426,pn1099,pn2394,pn1626,pn521,pn1242,pn139,pn111,pn1092,pn601",,"pn426,pn2394,pn1092,pn601,pn521",,"pn139,pn1242,pn1626,pn1099,pn111","pn601,pn426,pn521,pn1092,pn2394,sig107","pn386,pn799,pn2119,pn1709,pn345,pn490,pn1425,pn190,pn2090,pn905",FALSE,FALSE,"sig107,crs122,case163","crs111,crs153,case138",
2014-01-22T10:15:28Z,2014-01-22T11:18:04Z,5, Mike Y.. Chen,pn1628,,"pn1442,pn1865,pn372,pn386,pn183,pn1007,pn1473,pn1488,pn142,pn1092","pn386,pn1488,pn1007,pn372,pn1473",,"pn183,pn1442,pn142","pn1092,pn1865","pn1007,pn1473,pn1488,crs144,pn372","pn1635,pn734,pn235,pn2454,pn1936,pn757,pn2090,pn1916,pn343,pn288",FALSE,FALSE,"crs144,crs153,crs146","crs137,crs138,case115",
2014-01-22T10:15:39Z,2014-01-22T11:19:24Z,4, Mike Y.. Chen,pn2441,,"pn1282,pn2525,pn796,pn977,pn884,pn1020,pn224,pn2202,pn455,pn650","pn224,pn1020",pn455,"pn2525,pn884,pn2202,pn977","pn1282,pn650,pn796",,"pn1872,pn2090,pn1488,pn756,pn1425,pn1916,pn2464,pn330,pn2380,pn1007",FALSE,FALSE,"crs111,crs123,crs122","crs102,crs137,sig103",
2014-01-22T11:19:37Z,2014-01-22T11:23:57Z,5, James D.. Slotta,pn1182,,"pn1120,pn1055,pn2084,pn1290,pn2317,pn2168,pn1362,pn2399,pn1817,pn2200","pn1817,pn1362,pn2200","pn1820,pn2168,pn2084","pn2134,pn2399,pn1684,pn1237,pn2175,pn1055,pn1336","pn1290,pn2284,pn2317,pn1120,pn787","pn1120,pn1817,pn1362,pn2084,pn2200,pn2168","pn2284,pn2134,pn2330,pn2175,pn1684,pn787,pn1820,pn1336,pn1237,pn142",TRUE,FALSE,"crs143,crs116,crs153","crs108,sig103,crs149",thanks -love this crowd sourcing the program - what a great innovation
2014-01-22T11:06:35Z,2014-01-22T11:28:08Z,1,Amro Al-Akkad,pn286,,"pn558,pn2095,pn1281,pn1014,pn1675,pn263,pn399,pn1454,pn641,pn2175","pn1281,pn1428,pn1454","pn1014,pn641,pn263,pn558,pn525,pn2175","pn118,pn122,pn2225,pn1333,pn1375","pn1675,pn1821,pn2095,pn677,pn2399,pn399","pn525,pn1454,crs153,pn2175,pn641,pn1281,pn2399,sig103,pn1428,pn558","pn1333,pn677,pn525,pn118,pn2399,pn122,pn2225,pn1428,pn1821,pn1375",TRUE,TRUE,"crs153,crs123,sig103","crs149,crs122,case138",
2014-01-22T10:00:23Z,2014-01-22T12:12:54Z,1,Andrew Garbett,pn862,,"pn1646,pn576,pn1727,pn1347,pn1460,pn1763,pn139,pn1806,pn455,pn838","pn576,pn1954","pn1460,pn1806,pn2488","pn139,pn838,pn455,pn1227,pn1727,pn1347,pn1092,pn1238,pn345,pn975","pn905,pn653,pn1646,pn1763,pn1236","pn1763,pn576,crs161,pn1460,pn1806","pn975,pn905,pn1227,pn653,pn1238,pn345,pn1236,pn1092,pn1954,pn2488",TRUE,FALSE,"sig103,crs161,crs153","crs129,sig109,crs123",
2014-01-22T13:09:30Z,2014-01-22T13:22:39Z,1,Martin Weigel,pn1488,,"pn142,pn2372,pn1471,pn1046,pn222,pn1628,pn799,pn372,pn208,pn1007","pn222,pn142,pn372",,"pn138,pn730,pn896,pn1442,pn2372,pn208,pn1471,pn1936,pn1092,pn549,pn799","pn2216,pn1916,pn1628,pn1007,pn1046,pn1099","pn142,pn222,pn372,pn1628,pn1046","pn730,pn1916,pn896,pn1442,pn138,pn2216,pn1936,pn549,pn1092,pn1099",TRUE,TRUE,"crs122,crs153,crs138","crs137,crs111,case138",
2014-01-22T13:19:25Z,2014-01-22T13:25:35Z,1,Chen Wang,pn1099,,"pn1188,pn1987,pn1471,pn2202,pn420,pn111,pn601,pn118,pn139,pn1020","pn2202,pn1987",,"pn118,pn139,pn1488,pn2472,pn1188,pn534,pn1269,pn847,pn1020,pn1471,pn2150,pn601,pn1257,pn111,pn420,pn2084,pn648,pn796",,"pn1987,pn2202","pn2150,pn847,pn1257,pn796,pn1488,pn2472,pn1269,pn648,pn534,pn2084",TRUE,FALSE,"crs157,case115,crs143","crs149,crs123,crs122",
2014-01-22T13:39:46Z,2014-01-22T13:41:52Z,1,Gavin Wood,pn443,,"to108,pn2268,pn866,to102,pn1820,pn1904,pn1354,pn950,pn2031,pn883","pn1820,pn883,pn2268,to102",pn1354,"pn2031,pn866,to108,pn950",pn1904,"pn2268,to102,pn1820,pn883","pn1448,pn1517,pn761,pn431,pn1736,pn2020,pn2214,pn1821,pn1120,pn1745",FALSE,FALSE,"crs146,crs121,case163","sig112,crs111,crs153",
2014-01-22T13:50:33Z,2014-01-22T14:09:38Z,1,Tatiana Gossen,pn431,,"pn1760,pn2128,to129,pn116,pn750,pn1745,pn1413,pn626,pn950,pn1071","pn1071,pn1745,pn950","pn2128,pn626,to129",,"pn116,pn1760,pn750,pn1413","pn626,pn950,pn1745,pn1071,crs121,crs146","pn1354,pn1182,pn2560,pn443,pn1558,pn405,pn951,pn1517,pn1448,pn866",TRUE,TRUE,"crs146,crs121,sig103","crs116,case138,crs105",
2014-01-22T14:49:22Z,2014-01-22T15:27:22Z,1,Saiganesh Swaminathan,pn1911,,"pn297,pn1034,pn2022,pn1337,pn337,pn2029,pn1081,pn1472,pn1756,pn2041","pn1034,pn2029,pn297","pn1081,pn1756,pn337,pn2041,pn1337",,"pn1472,pn2022","pn1081,pn297,pn1034,pn337,pn2029,pn1756","pn966,pn673,pn1225,pn111,pn845,pn164,pn2242,pn288,pn2442,pn796",FALSE,FALSE,"crs143,case163,sig103","crs116,crs137,crs129",
2014-01-22T15:29:02Z,2014-01-22T15:37:40Z,1,Joseph Mullenbach,pn2054,,"pn399,pn1238,pn941,pn169,pn1414,pn1199,pn438,pn775,pn1190,pn2417","pn775,pn438,pn1190,pn1199,pn1414","pn941,pn2417","pn399,pn1238",pn169,"pn1199,pn896,pn977,pn1414,pn775,pn1617,pn438,crs122,pn1583,pn2022,pn1190","pn1192,pn1583,pn737,pn1617,pn155,pn639,pn988,pn2022,pn977,pn896",FALSE,TRUE,"crs122,sig118,sig103","sig110,crs106,crs123",
2014-01-22T15:52:26Z,2014-01-22T15:56:15Z,1,Key Jung Lee,pn2203,,"pn2119,pn1398,pn250,pn532,pn1796,pn233,pn1646,pn621,pn1850,pn2420","pn1850,pn233,pn2420","pn2119,pn532,pn621","pn1796,pn1646,pn250",pn1398,,"pn1410,pn2128,pn1982,pn2175,pn2463,pn2153,pn1490,pn2160,pn2317,pn1916",TRUE,FALSE,"case170,case138,sig103","case150,crs113,crs106",
2014-01-22T17:43:05Z,2014-01-22T17:54:34Z,1,Christopher Smith-Clarke,pn2134,,"pn555,pn1475,pn1337,pn905,pn119,pn1257,pn671,pn1316,pn1490,pn186","pn905,pn1475",pn119,"pn1182,pn671,pn555,pn1257","pn186,pn1316,pn1192,pn1490,pn1337","pn1475,pn1316,pn1413,pn1337,pn2226,pn119,pn905,pn2525","pn1192,pn1182,pn1413,pn248,pn2525,pn581,pn672,pn2399,pn399,pn2226",TRUE,TRUE,"sig110,crs124,crs153","case173,case163,sig103",
2014-01-22T18:19:18Z,2014-01-22T18:25:28Z,5," Samuel W. 
Hincks",pn1471,,"pn1222,pn366,pn1099,pn1488,pn183,pn673,pn648,pn222,pn1514,pn2031","pn183,pn648","pn2031,pn366,pn1488,pn222,pn673,pn1099,pn1514",pn1222,,"pn648,pn183,pn1488,pn222","pn1007,pn1883,pn794,pn389,pn654,pn718,pn428,pn1351,pn1473,pn425",FALSE,FALSE,"crs122,crs138,crs111","sig103,case138,crs143",
2014-01-22T18:30:37Z,2014-01-22T18:34:45Z,2, Robert W. Reeder,pn1811,,"pn757,pn1976,pn1192,pn2094,pn1097,pn555,pn399,pn2005,pn1724,pn191","pn2005,pn1724","pn757,pn2094,pn1976,pn191,pn1097",pn399,"pn1192,pn555","pn2094,pn1097,pn1724,pn1976,pn191,pn2005","pn169,pn2054,pn1707,pn2227,pn248,pn1399,pn2134,pn1617,pn2399,pn1475",FALSE,FALSE,"crs144,crs149,case170","case115,case138,crs121",
2014-01-22T11:19:37Z,2014-01-22T19:19:55Z,5, James D.. Slotta,pn1182,,"pn1120,pn1055,pn2084,pn1290,pn2317,pn2168,pn1362,pn2399,pn1817,pn2200","pn1817,pn1362,pn2200","pn1820,pn2168,pn2084","pn2134,pn2399,pn1684,pn1237,pn2175,pn1055,pn1336","pn1290,pn2284,pn2317,pn1120,pn787","pn1120,pn1817,pn1362,pn2084,pn2200,pn2168","pn2284,pn2134,pn2330,pn2175,pn1684,pn787,pn1820,pn1336,pn1237,pn142",TRUE,FALSE,"crs143,crs116,crs153","crs108,sig103,crs149",thanks -love this crowd sourcing the program - what a great innovation
2014-01-22T18:12:47Z,2014-01-22T19:24:26Z,5, Kathy Baxter,pn1295,,"to129,pn1525,pn687,pn2417,pn2129,pn897,pn1241,pn1242,pn147,pn405",to129,"pn2417,pn1525","pn687,pn897,pn1241,pn2129,pn147","pn405,pn1242","pn1351,pn897,crs156,crs111,pn219,pn905,pn345,pn405,pn1242,crs101,case173,pn2129,to129,sig103,pn455","pn426,pn455,pn1351,pn1227,pn399,pn905,pn345,pn1092,pn1425,pn219",FALSE,TRUE,"crs124,case173,sig103","crs111,crs101,crs156",
2014-01-22T19:55:17Z,2014-01-22T20:14:02Z,4," Jakob Grue Simonsen 
",pn292,,"pn455,pn139,pn164,pn171,pn838,pn750,pn1071,pn345,pn1417,pn361",pn838,pn164,,"pn139,pn361,pn455,pn1071,pn171,pn750,pn1417,pn345","pn838,pn1071,pn164,pn171","pn601,pn897,pn1227,pn1238,pn1295,pn1351,pn1092,pn426,pn1425,pn119",FALSE,FALSE,"crs100,crs111,crs123","crs143,case138,crs153",
2014-01-22T21:26:16Z,2014-01-22T21:32:25Z,3, Rick Wash,pn1724,,"pn2358,pn2005,pn1811,pn757,pn2525,pn2103,pn345,pn191,pn2094,pn1976","pn2525,pn191","pn757,pn2005,pn2094,pn1811",pn2103,"pn2358,pn1976,pn345","pn2094,pn345,pn2525,pn1811,pn191,pn2005","pn1097,pn399,pn1475,pn2227,pn1399,pn183,pn1488,pn1454,pn785,pn2399",FALSE,FALSE,"crs123,crs122,crs149","crs111,crs153,crs144",
2014-01-22T22:11:31Z,2014-01-22T22:25:25Z,2," Zlatko Franjcic 
",pn1796,,"pn1850,pn2420,pn288,pn876,pn389,pn250,pn1237,pn621,pn672,pn2203","pn2168,pn654,pn2420","pn288,pn1447,pn621,pn389","pn775,pn876,pn222,pn1850,pn2242,pn1454,pn1193,pn250,pn1237,pn1372,pn796","pn672,pn2203","crs153,crs122,pn2420,pn389,pn1447,pn654,pn1237,pn2168,pn1372","pn1372,pn775,pn2168,pn796,pn2242,pn1454,pn1447,pn654,pn222,pn1193",TRUE,TRUE,"crs105,crs153,sig107","crs122,crs108,crs101",
2014-01-22T22:37:02Z,2014-01-22T22:48:39Z,1,Peter Hamilton,pn1200,,"pn142,pn2372,pn104,pn1242,pn205,pn1336,pn896,pn1776,pn2112,pn1007",,"pn142,pn205,pn104,pn1336","pn2112,pn425,pn589,pn896,pn428,pn264,pn1186,pn2372,pn1222,pn1242,pn1007,pn916,pn2041,pn2274","pn1776,pn791","pn142,pn104,pn205","pn791,pn1222,pn425,pn2041,pn589,pn1186,pn916,pn264,pn2274,pn428",TRUE,TRUE,"crs153,crs137,crs100","crs122,crs116,crs123",
2014-01-22T22:49:48Z,2014-01-22T23:04:14Z,1,Jed R. Brubaker,pn590,,"pn2488,pn2159,pn785,pn1896,pn419,pn255,pn2463,pn2094,pn751,pn2380",pn924,"pn751,pn255,pn2463","pn180,pn2094,pn763,pn1763,pn1123,pn785,pn1375","pn1014,pn1896,pn2380,pn2225,pn419,pn1236,pn2483,pn2159,pn2488","pn255,pn2225,pn751,pn924,pn1014,pn2159,pn1763","pn1014,pn1375,pn2483,pn2225,pn1123,pn180,pn924,pn1236,pn763,pn1763",TRUE,TRUE,"sig119,sig103,crs123","crs143,crs161,crs101",
2014-01-22T23:04:36Z,2014-01-22T23:11:20Z,2," Jed R. Brubaker 
",pn677,,"pn1347,to111,pn887,pn286,pn1814,pn1009,pn2293,to113,to101,pn1475",,"to113,to101,pn1009,pn1475,pn1814","pn1298,pn286,pn1859,to134,pn1347,pn2293,pn763,pn1763","to111,pn1675,pn2074,pn887,pn2276,pn1413,pn802","pn1413,to111,to101,pn1675","pn1859,pn1413,pn2276,pn1675,pn1763,pn1298,pn763,to134,pn2074,pn802",TRUE,TRUE,"crs143,crs138,crs122","crs116,sig118,sig103",
2014-01-23T00:51:09Z,2014-01-23T00:59:10Z,1,Hanlu Ye,pn714,,"pn222,pn1448,pn739,pn845,pn2001,pn1482,pn1171,pn2115,pn2112,pn208","pn222,pn142,pn372","pn739,pn1482,pn2001,pn1700","pn164,pn2115,pn541,pn1264,pn245,pn1800,pn1704,pn1423,pn845","pn2112,pn1448,pn208,pn1171","crs153,crs129,crs144,pn1448","pn1423,pn372,pn1264,pn1704,pn164,pn541,pn1700,pn1800,pn245,pn142",TRUE,FALSE,"crs144,crs129,crs153","sig109,crs137,crs116",
2014-01-23T03:18:54Z,2014-01-23T03:25:53Z,1,Javier Hernandez,pn1188,,"pn1099,pn490,pn2157,pn2454,pn2084,pn847,pn2153,pn428,pn1514,pn1275","pn490,pn1099,pn2153,pn1514",,"pn428,pn2454,pn847,pn1275,pn2157,pn2084",,"pn1099,pn1514,pn2153,pn490","pn2022,pn1257,pn2150,pn2472,pn319,pn549,pn2090,pn1225,pn1269,to135",FALSE,TRUE,"crs122,crs111,sig118","crs116,case115,crs129",I am very happy to see that there are many papers studying stress of computer users. It would be great to have a session around that area.
2014-01-23T04:56:47Z,2014-01-23T04:58:51Z,3, Leila Takayama,pn532,,"pn883,pn1227,pn1333,pn586,pn1850,pn1722,pn1958,pn1821,pn2119,pn1199","pn1227,pn1958,pn1333,pn1199,pn586","pn2119,pn1821,pn883,pn1850,pn1722",,,"pn1199,pn586,pn1227","pn1490,pn279,pn1916,pn2128,pn1410,pn1932,pn2175,pn1646,pn2463,pn1982",FALSE,FALSE,"crs153,case118,case176","sig103,case138,sig110",
2014-01-23T05:22:34Z,2014-01-23T05:33:44Z,1,Maia Jacobs,pn1298,,"pn1736,pn1859,pn1814,pn2487,pn686,pn1413,pn787,pn2214,pn1821,pn2074","pn1821,pn1814","pn1736,pn2214,pn1859,pn787","pn2074,pn1413","pn686,pn2487","crs153,pn1413,pn2214,pn1821,pn1814,pn1859,pn787","pn1290,pn1009,pn2293,pn2274,pn887,pn866,pn1623,pn1896,pn802,pn1377",FALSE,FALSE,"sig119,crs153,case118","crs122,crs144,crs101",
2014-01-23T06:17:50Z,2014-01-23T06:24:36Z,2," David R. Karger 
",pn455,,"pn862,pn1227,pn219,pn601,pn1670,pn905,pn581,pn1071,pn345,to120",,pn1670,"pn219,pn1110,pn119,pn905,pn1295,pn361,pn426,pn897,pn1227,pn1425,pn1071,pn862,pn1092,pn750,pn1351,pn601,pn345","to120,pn581","pn581,pn219,pn361,pn1670,pn345,pn862,to120","pn1110,pn119,pn361,pn1092,pn1295,pn426,pn897,pn1351,pn1425,pn750",TRUE,TRUE,"crs108,sig103,crs161","crs144,crs137,crs122","Didn't really see anything that fits with our paper, but it's possible that there isn't anything at the conference that fits."
2014-01-23T06:51:29Z,2014-01-23T07:01:07Z,3," 
Alisa Acosta",pn1182,,"pn1120,pn1055,pn2084,pn1290,pn2317,pn2168,pn1362,pn2399,pn1817,pn2200","pn1817,pn2168,pn1120","pn1362,pn1290,pn2200","pn2399,pn1055,pn2084",pn2317,"pn1120,pn1817,crs143,pn1362,pn2168","pn2284,pn2134,pn2330,pn2175,pn1684,pn787,pn1820,pn1336,pn1237,pn142",FALSE,FALSE,"crs143,crs116,crs153","crs108,sig103,crs149",
